WinningTeam,BattleTime,playerTag,mode,map,result,StarPlayerTag,StarPlayerBrawler,Brawler1Name,Brawler1Tag,Brawler2Name,Brawler2Tag,Brawler3Name,Brawler3Tag,Brawler4Name,Brawler4Tag,Brawler5Name,Brawler5Tag,Brawler6Name,Brawler6Tag
2,20200530T130921.000Z,#PU2RLLU,brawlBall,Backyard Bowl,-1,#20J9QLRPC,PAM,EMZ,#9P8UQV0Y,PAM,#20J9QLRPC,BEA,#8JVQ8QY,PAM,#2PVJU9RPY,BEA,#28GUR8YUY,SANDY,#PU2RLLU
2,20200530T130403.000Z,#PU2RLLU,brawlBall,Backyard Bowl,1,#2PVJU9RPY,PAM,EMZ,#9P8UQV0Y,BEA,#8JVQ8QY,PAM,#20J9QLRPC,PAM,#2PVJU9RPY,EMZ,#PU2RLLU,BEA,#28GUR8YUY
2,20200530T125004.000Z,#PU2RLLU,brawlBall,Backyard Bowl,-1,#2G2LPRPVL,NITA,JESSIE,#PU2RLLU,NITA,#P09ULGPJY,MORTIS,#8GUV9PPR9,MORTIS,#299YPR0U0,EMZ,#R28P0G8U,NITA,#2G2LPRPVL
2,20200530T124712.000Z,#PU2RLLU,brawlBall,Backyard Bowl,-1,#290RCURQC,MAX,CROW,#8P2C29JY2,MORTIS,#GQPGY0UG,JESSIE,#PU2RLLU,MAX,#290RCURQC,MORTIS,#8V9PP00Q,BEA,#292R0GL29
1,20200530T124520.000Z,#PU2RLLU,brawlBall,Backyard Bowl,1,#UVUJP20Y,MORTIS,JESSIE,#PU2RLLU,MORTIS,#UVUJP20Y,BEA,#9J90RR0U,COLT,#2YQG88P8U,MORTIS,#9R82VC9,JESSIE,#GPQYG8YY
2,20200530T105338.000Z,#PU2RLLU,brawlBall,Backyard Bowl,-1,#UPPQCLJP,BEA,BEA,#UPPQCLJP,MAX,#Y929QL2L,JACKY,#2LLYLYG0J,JESSIE,#PU2RLLU,BROCK,#LLVVUPCC,GENE,#YQRJJPY
1,20200530T105015.000Z,#PU2RLLU,brawlBall,Backyard Bowl,1,#PU2RLLU,JESSIE,GENE,#YQRJJPY,JESSIE,#PU2RLLU,BROCK,#LLVVUPCC,BEA,#2RR2Y0VL,SPROUT,#888800CG,MAX,#JP082YLG
2,20200530T101348.000Z,#PU2RLLU,brawlBall,Backyard Bowl,-1,#80QQC9G8V,POCO,EL PRIMO,#8CL2RGQG,EMZ,#2J99RL8PY,GALE,#PU2RLLU,POCO,#80QQC9G8V,JESSIE,#22QPP2G9Q,PAM,#82QJCR8YC
2,20200530T101051.000Z,#PU2RLLU,brawlBall,Backyard Bowl,-1,#RRVUY0J2,EMZ,JACKY,#2R9VQ9PVY,NITA,#28QU8LVLG,PAM,#PU2RLLU,JACKY,#8L22VJCY,MORTIS,#9VCJV98R8,EMZ,#RRVUY0J2
0,20200530T135312.000Z,#G2JQC0U,brawlBall,Backyard Bowl,0,#JRQ2GGUR,PAM,BROCK,#Q0P22RL8,POCO,#G2JQC0U,MORTIS,#QGR9YVY,PAM,#JRQ2GGUR,BROCK,#JCR9YUQL,BEA,#RLJL9GJV
2,20200530T134904.000Z,#G2JQC0U,brawlBall,Backyard Bowl,-1,#22L20GPL8,EMZ,POCO,#G2JQC0U,MORTIS,#8YJQQ9YGY,SPIKE,#2G98UQ0VY,BROCK,#29Q9V2C9R,EMZ,#22L20GPL8,BEA,#2PJ09CGYR
1,20200530T134733.000Z,#G2JQC0U,brawlBall,Backyard Bowl,1,#G2JQC0U,POCO,POCO,#G2JQC0U,MORTIS,#V8UV8VL0,GENE,#QCR0LGU,MORTIS,#2L2PRGJY8,PAM,#99UP022RL,COLT,#PGQ0YYPY9
2,20200530T134606.000Z,#G2JQC0U,brawlBall,Backyard Bowl,-1,#8LYP82Q22,MORTIS,SANDY,#YYJULUY9,CROW,#G2GJLCQG,MORTIS,#8LYP82Q22,POCO,#G2JQC0U,PIPER,#GUG8QP0,MORTIS,#8LQV9YC9
2,20200530T134153.000Z,#G2JQC0U,brawlBall,Backyard Bowl,-1,#2VPQUC0V9,PAM,POCO,#G2JQC0U,MORTIS,#80RPLCCJ9,COLT,#YCPLC8GG,PAM,#2VPQUC0V9,BEA,#2VL2CCCG,PENNY,#JCQRL2GU
2,20200530T133819.000Z,#G2JQC0U,brawlBall,Backyard Bowl,1,#C89J80L9,BEA,NITA,#2UY9V0G9R,EMZ,#RVQJVP2C,MORTIS,#89QQ8J90P,POCO,#G2JQC0U,BEA,#C89J80L9,MORTIS,#G8URPQ9V
1,20200530T133358.000Z,#G2JQC0U,brawlBall,Backyard Bowl,1,#VRUJ8VVC,MORTIS,POCO,#G2JQC0U,BIBI,#8Q8YG9R2C,MORTIS,#VRUJ8VVC,BEA,#2QRY0Q9V,GALE,#20CPQJ8CP,TARA,#2RJ02GUL
2,20200530T095859.000Z,#2G2Y9JR8,brawlBall,Triple Dribble,-1,#8P8G9C99,TARA,TARA,#8P8G9C99,NITA,#2Y0CPU00P,EL PRIMO,#VQG0CVL,EMZ,#8YU09LR8,DYNAMIKE,#2G2Y9JR8,GENE,#CRV808Y
2,20200530T095644.000Z,#2G2Y9JR8,brawlBall,Triple Dribble,-1,#VQG0CVL,BIBI,EMZ,#8YU09LR8,GENE,#CRV808Y,SANDY,#2G2Y9JR8,SPIKE,#8P8G9C99,PAM,#2Y0CPU00P,BIBI,#VQG0CVL
1,20200530T095351.000Z,#2G2Y9JR8,brawlBall,Triple Dribble,1,#2G2Y9JR8,SANDY,SANDY,#2G2Y9JR8,GENE,#CRV808Y,EMZ,#8YU09LR8,BIBI,#2Y0CPU00P,BEA,#VQG0CVL,GENE,#8P8G9C99
2,20200530T095146.000Z,#2G2Y9JR8,brawlBall,Triple Dribble,-1,#VQG0CVL,BIBI,SANDY,#2G2Y9JR8,GENE,#CRV808Y,MR. P,#8YU09LR8,DARRYL,#2Y0CPU00P,BIBI,#VQG0CVL,GENE,#8P8G9C99
1,20200529T160742.000Z,#RYU2J0R9,brawlBall,Post Haste,1,#RYU2J0R9,LEON,LEON,#RYU2J0R9,GALE,#JQVQYVY,MAX,#PLLRJC2V,TARA,#8CLPUG00Q,POCO,#PRC9CU20V,MORTIS,#922J2V02U
2,20200529T160426.000Z,#RYU2J0R9,brawlBall,Post Haste,1,#PLLRJC2V,MAX,EL PRIMO,#2008QGR9R,BO,#Y0UP8CP,BROCK,#GLJJQC0,GALE,#JQVQYVY,LEON,#RYU2J0R9,MAX,#PLLRJC2V
2,20200529T160311.000Z,#RYU2J0R9,brawlBall,Post Haste,-1,#2909R8JY,EMZ,GALE,#JQVQYVY,MAX,#PLLRJC2V,LEON,#RYU2J0R9,MORTIS,#20G8UQQJ,EMZ,#2909R8JY,TARA,#8LGL99UJ
1,20200529T155942.000Z,#RYU2J0R9,brawlBall,Post Haste,1,#JQVQYVY,GALE,GALE,#JQVQYVY,MAX,#PLLRJC2V,LEON,#RYU2J0R9,SANDY,#U0LGJR9C,DARRYL,#YGQGGGR,PAM,#2CP92UG29
1,20200529T155547.000Z,#RYU2J0R9,brawlBall,Post Haste,1,#RYU2J0R9,LEON,MAX,#PLLRJC2V,LEON,#RYU2J0R9,GALE,#JQVQYVY,EL PRIMO,#P2R9PLLR0,POCO,#RLG9PUVC,RICO,#8PYLQL0VU
1,20200530T125559.000Z,#J99YU9QY,brawlBall,Center Field,1,#J99YU9QY,BEA,RICO,#20J9PYQUY,BIBI,#VGRCC9VQ,BEA,#J99YU9QY,EL PRIMO,#R9QJGQ8,BEA,#P0V0U2PR,FRANK,#22U2QRUJ9
1,20200530T123725.000Z,#J99YU9QY,brawlBall,Beach Ball,1,#2RY0YLUV,MAX,MAX,#2RY0YLUV,RICO,#J99YU9QY,EMZ,#P8LLRUPR,GENE,#GGLG9V99,BEA,#P0V0U2PR,EMZ,#80U0RLLJ2
2,20200530T094413.000Z,#J99YU9QY,brawlBall,Backyard Bowl,-1,#PPLJLLL,PAM,GENE,#GG8U2UCQ,PIPER,#20JLGV0QL,PAM,#PPLJLLL,BROCK,#20J9PYQUY,BEA,#2PRR2PYJ,MAX,#J99YU9QY
1,20200530T093603.000Z,#J99YU9QY,brawlBall,Backyard Bowl,1,#8R0Y2Y2,BEA,BEA,#8R0Y2Y2,BROCK,#20J9PYQUY,MAX,#J99YU9QY,ROSA,#CJJ8C2GJ,JACKY,#L2YJPQRR,BEA,#2GVV9RY0
1,20200530T072711.000Z,#28GY8CPRC,brawlBall,Backyard Bowl,1,#QYGYJ8C,PIPER,PIPER,#QYGYJ8C,COLT,#28GY8CPRC,SPIKE,#PVJLVPPQ,BO,#28G09YJJY,EMZ,#2RQ82LRVU,SPROUT,#2JY2GVLG0
2,20200530T071725.000Z,#28GY8CPRC,brawlBall,Backyard Bowl,-1,#8Y28PQRR,MR. P,MORTIS,#29VYU80UR,POCO,#8YLPRRC2P,MR. P,#8Y28PQRR,MAX,#8L998LV,COLT,#28GY8CPRC,PENNY,#9JRQUYPQ
2,20200530T071416.000Z,#28GY8CPRC,brawlBall,Backyard Bowl,1,#8RVYJRUC2,EL PRIMO,MORTIS,#YVL8UJCY,POCO,#RGG9QVC,PIPER,#29GRYPPQ2,COLT,#28GY8CPRC,PENNY,#9JRQUYPQ,EL PRIMO,#8RVYJRUC2
2,20200530T060905.000Z,#28GY8CPRC,brawlBall,Backyard Bowl,1,#VRG0U9G,BROCK,BEA,#RP0288GG,PENNY,#280RR0Q9C,BROCK,#C898CYRJ,PENNY,#2J2YVQ80,BEA,#28GY8CPRC,BROCK,#VRG0U9G
2,20200530T060447.000Z,#28GY8CPRC,brawlBall,Backyard Bowl,-1,#280RR0Q9C,PENNY,EMZ,#28GY8CPRC,PAM,#VRG0U9G,PENNY,#2J2YVQ80,BROCK,#C898CYRJ,PENNY,#280RR0Q9C,CROW,#RP0288GG
2,20200530T060039.000Z,#28GY8CPRC,brawlBall,Backyard Bowl,-1,#280RR0Q9C,PAM,EMZ,#C898CYRJ,PAM,#280RR0Q9C,BROCK,#RP0288GG,PENNY,#2J2YVQ80,BEA,#VRG0U9G,BROCK,#28GY8CPRC
1,20200530T143107.000Z,#20U2L0QQ9,brawlBall,Triple Dribble,1,#PGRJCQPU,BIBI,BIBI,#PGRJCQPU,SANDY,#9JYGL9J0,BEA,#20U2L0QQ9,POCO,#PP00P2JQQ,ROSA,#Q2UPG9GL,BIBI,#92JPQ0YPY
2,20200530T141244.000Z,#20U2L0QQ9,brawlBall,Triple Dribble,1,#PGRJCQPU,BIBI,BIBI,#QLCVU8,POCO,#2P00GUJY,EL PRIMO,#GLURGQL,BIBI,#PGRJCQPU,SANDY,#9JYGL9J0,BEA,#20U2L0QQ9
1,20200530T105006.000Z,#20U2L0QQ9,brawlBall,Backyard Bowl,1,#9JYGL9J0,PAM,PAM,#9JYGL9J0,CROW,#20U2L0QQ9,MR. P,#8UC0JV,POCO,#P80C2Q8VJ,PAM,#RJYCRP,EMZ,#9YPGUVC02
2,20200530T104635.000Z,#20U2L0QQ9,brawlBall,Backyard Bowl,1,#9JYGL9J0,PAM,SHELLY,#9C0CYLP9R,CROW,#RU02VRPY,BIBI,#8VCJLU2,MR. P,#8UC0JV,CROW,#20U2L0QQ9,PAM,#9JYGL9J0
1,20200530T104312.000Z,#20U2L0QQ9,brawlBall,Backyard Bowl,1,#9JYGL9J0,PAM,MR. P,#8UC0JV,PAM,#9JYGL9J0,CROW,#20U2L0QQ9,PAM,#20V289C99,COLT,#RGGQVQLG,BEA,#8C90LU8Q
0,20200530T104021.000Z,#20U2L0QQ9,brawlBall,Backyard Bowl,0,#GJUL8V,PAM,MR. P,#8UC0JV,CROW,#20U2L0QQ9,PAM,#9JYGL9J0,BROCK,#P0PJYGP8U,PAM,#GJUL8V,MR. P,#28QPPCQ
2,20200530T102402.000Z,#20U2L0QQ9,brawlBall,Backyard Bowl,1,#9JYGL9J0,PAM,EMZ,#RGURVYY9,BEA,#9QV2VPL2U,MORTIS,#8PRUGPCGG,MR. P,#8UC0JV,CROW,#20U2L0QQ9,PAM,#9JYGL9J0
1,20200530T102029.000Z,#20U2L0QQ9,brawlBall,Backyard Bowl,1,#8UC0JV,MR. P,MR. P,#8UC0JV,PAM,#9JYGL9J0,CROW,#20U2L0QQ9,EMZ,#229YPLUCU,BEA,#UQ22JCUV,MORTIS,#2P9LC0YRL
1,20200530T101612.000Z,#20U2L0QQ9,brawlBall,Backyard Bowl,1,#8UC0JV,PAM,MR. P,#9JYGL9J0,CROW,#20U2L0QQ9,PAM,#8UC0JV,COLT,#9Y9082QC,MAX,#LGYCPP,BO,#8LQ9JR82
2,20200530T013738.000Z,#V0GUCGV8,brawlBall,Post Haste,-1,#J888G2C,BEA,DYNAMIKE,#V0GUCGV8,JESSIE,#PQ0V2L90,EL PRIMO,#2CC9JRJQC,JACKY,#PC9990YQ,BEA,#J888G2C,SPROUT,#8G8YURG9
2,20200530T013008.000Z,#V0GUCGV8,brawlBall,Post Haste,1,#2CJ0RPPR8,COLT,CROW,#20JQ29G0G,ROSA,#99RCGJY8P,MORTIS,#RGY8P08P,COLT,#2CJ0RPPR8,BIBI,#RLJL9GJV,DYNAMIKE,#V0GUCGV8
1,20200530T012603.000Z,#V0GUCGV8,brawlBall,Post Haste,1,#GRQGQJC,SANDY,BEA,#8J20LPQ98,SANDY,#GRQGQJC,DYNAMIKE,#V0GUCGV8,ROSA,#8JJU09Y0C,BEA,#2008PRVJG,MAX,#CL09QCLV
1,20200530T133932.000Z,#GYQU9YY,brawlBall,Backyard Bowl,1,#9JV2UV8PR,BIBI,GALE,#GYQU9YY,PIPER,#2U9CRJLY9,BIBI,#9JV2UV8PR,LEON,#22VPQ98U9,TARA,#R9G009GV,JESSIE,#88UQ82Q0
1,20200530T133716.000Z,#GYQU9YY,brawlBall,Backyard Bowl,1,#GYQU9YY,GALE,GALE,#GYQU9YY,JESSIE,#2YY0CJUPL,DARRYL,#22Y8C9JP,CARL,#88RUQ22R,GENE,#LJGCCR0L,BIBI,#2VJL9YCJ9
1,20200530T133332.000Z,#GYQU9YY,brawlBall,Backyard Bowl,1,#GYQU9YY,GALE,BROCK,#2P8PLY9VC,GALE,#GYQU9YY,PAM,#88YGYP0JQ,BROCK,#GR9CVP0J,BIBI,#9VJ0RCC89,JACKY,#22LUPYJ0L
2,20200530T133001.000Z,#GYQU9YY,brawlBall,Backyard Bowl,1,#GYQU9YY,GALE,EMZ,#8YJC2GUQ2,DYNAMIKE,#2UYGGLQJG,BROCK,#2LJ0VJPGY,BROCK,#Q80299RJ,BO,#8RLC9GQ2G,GALE,#GYQU9YY
1,20200530T132716.000Z,#GYQU9YY,brawlBall,Backyard Bowl,1,#GYQU9YY,GALE,GALE,#GYQU9YY,RICO,#QQ0J08C9,NITA,#8JYC8VUGG,GENE,#9CJQY2P2,8-BIT,#9Y9VYU88,MORTIS,#YL0YR2GQ
2,20200530T113257.000Z,#GUJVJVYQ,brawlBall,Backyard Bowl,1,#CYGCL2GU,SPROUT,EMZ,#29UL2Q8U2,BROCK,#CPRGJ8QL,COLT,#8JU8RGCRV,SPROUT,#CYGCL2GU,GALE,#GUJVJVYQ,MORTIS,#9L02Y2JR
1,20200530T112905.000Z,#GUJVJVYQ,brawlBall,Backyard Bowl,1,#GUJVJVYQ,MR. P,MR. P,#GUJVJVYQ,SPROUT,#CYGCL2GU,SANDY,#2YLL892V2,MR. P,#2VCR2GV,MORTIS,#9R82VC9,FRANK,#80QYUGQ0R
2,20200530T112529.000Z,#GUJVJVYQ,brawlBall,Backyard Bowl,1,#CYGCL2GU,SPROUT,GENE,#2J0UCVQ8Q,CROW,#PP8CJJQV8,BEA,#29VVQRY9Q,SPROUT,#CYGCL2GU,MR. P,#GUJVJVYQ,SANDY,#P90C90G2
2,20200530T112229.000Z,#GUJVJVYQ,brawlBall,Backyard Bowl,1,#CYGCL2GU,SPROUT,TARA,#2RJ02GUL,BEA,#2QRY0Q9V,EMZ,#G8Q0VLG9,MORTIS,#8YCUCYCV,SPROUT,#CYGCL2GU,MR. P,#GUJVJVYQ
2,20200530T104736.000Z,#GUJVJVYQ,brawlBall,Backyard Bowl,1,#GUJVJVYQ,SPIKE,MORTIS,#29QY2U899,EL PRIMO,#9U892JC9J,BEA,#U82YJLJ2,BEA,#8YQR2YRG,SPIKE,#GUJVJVYQ,BROCK,#2L908VQG8
2,20200530T142958.000Z,#CLYVGP,brawlBall,Backyard Bowl,-1,#298UVUR9J,EMZ,BROCK,#LVJ0YUP,MR. P,#CLYVGP,SPROUT,#CYGCL2GU,PAM,#V2GCUCRR,BEA,#8LG9UURQ,EMZ,#298UVUR9J
2,20200530T141753.000Z,#CLYVGP,brawlBall,Backyard Bowl,1,#CYGCL2GU,SPROUT,MORTIS,#Y9GJY9PC,GENE,#8G0LG2Q,TARA,#2LR9R90QV,BROCK,#LVJ0YUP,MR. P,#CLYVGP,SPROUT,#CYGCL2GU
2,20200530T033128.000Z,#CLYVGP,brawlBall,Backyard Bowl,-1,#8C8JVJ8VY,BO,BO,#8C8JVJ8VY,ROSA,#9LJQVC9LJ,EMZ,#80LCGVCCJ,GALE,#CLYVGP,PIPER,#YCC8R9L,MORTIS,#8CYQP9PUV
2,20200530T030343.000Z,#CLYVGP,brawlBall,Backyard Bowl,-1,#GC0G200G,BIBI,POCO,#PLY9RYCJ0,BIBI,#GC0G200G,MORTIS,#VP989L8,BROCK,#282G228J,MR. P,#89U99UJ,PIPER,#CLYVGP
2,20200530T025903.000Z,#CLYVGP,brawlBall,Backyard Bowl,-1,#G0R2YVRU,MORTIS,MORTIS,#G0R2YVRU,FRANK,#2L8ULVLV2,EL PRIMO,#Y9P0JLGV,MR. P,#89U99UJ,BROCK,#282G228J,PIPER,#CLYVGP
2,20200530T025218.000Z,#CLYVGP,brawlBall,Backyard Bowl,1,#CLYVGP,PIPER,MORTIS,#2CVCG80UV,COLT,#VULLG2LG,EMZ,#YRY28YV,MR. P,#89U99UJ,BROCK,#282G228J,PIPER,#CLYVGP
2,20200530T024347.000Z,#CLYVGP,brawlBall,Backyard Bowl,1,#282G228J,BROCK,PIPER,#2PQGY908,NITA,#9YJRVGR9,COLT,#82PG28RQ,MR. P,#89U99UJ,BROCK,#282G228J,PIPER,#CLYVGP
2,20200530T023301.000Z,#CLYVGP,brawlBall,Backyard Bowl,-1,#QQPU2R8,PENNY,COLT,#YCPLC8GG,PENNY,#QQPU2R8,BROCK,#2VQLRJCJ,PIPER,#CLYVGP,BROCK,#89U99UJ,BEA,#282G228J
2,20200530T022419.000Z,#CLYVGP,brawlBall,Backyard Bowl,1,#89U99UJ,BROCK,PAM,#2LLYVGQ9V,SANDY,#R2PCYVRL,CARL,#JV2VYQ80,BEA,#282G228J,PIPER,#CLYVGP,BROCK,#89U99UJ
0,20200530T021745.000Z,#CLYVGP,brawlBall,Backyard Bowl,0,#282G228J,BEA,BROCK,#29L8CY9UY,PIPER,#LVJUQRU,PAM,#2R8Y8PV8,BROCK,#89U99UJ,PIPER,#CLYVGP,BEA,#282G228J
2,20200530T015751.000Z,#CLYVGP,brawlBall,Post Haste,1,#89U99UJ,SPROUT,DARRYL,#20QRLPRPQ,TARA,#2C8V98Y9J,COLT,#8G2GYGGJY,SANDY,#282G228J,SPROUT,#89U99UJ,JACKY,#CLYVGP
2,20200530T015128.000Z,#CLYVGP,brawlBall,Post Haste,-1,#R0VVC9R,JESSIE,SANDY,#282G228J,JACKY,#CLYVGP,SPROUT,#89U99UJ,JESSIE,#R0VVC9R,BEA,#JQQGCURU,JACKY,#VQLJGCUV
2,20200530T014324.000Z,#CLYVGP,brawlBall,Post Haste,1,#282G228J,SANDY,BEA,#YYCYRLPC,BIBI,#2GUJG22Y9,EL PRIMO,#8RLC0CVRU,SPROUT,#89U99UJ,JACKY,#CLYVGP,SANDY,#282G228J
1,20200530T013602.000Z,#CLYVGP,brawlBall,Post Haste,1,#282G228J,SANDY,SANDY,#282G228J,JACKY,#CLYVGP,SPROUT,#89U99UJ,FRANK,#G8J9RP28,PIPER,#2J8GVGYL,JACKY,#2RGYUVLG
1,20200530T012831.000Z,#CLYVGP,brawlBall,Post Haste,1,#CLYVGP,JACKY,SANDY,#282G228J,SPROUT,#89U99UJ,JACKY,#CLYVGP,BEA,#QVPULQG,MORTIS,#2G90V8V0U,POCO,#C8UQYC2L
2,20200530T011952.000Z,#CLYVGP,brawlBall,Post Haste,1,#89U99UJ,SPROUT,SANDY,#2Y9P0YJ,BEA,#8G09YYQ8,EMZ,#80RCCGQL,SPROUT,#89U99UJ,JACKY,#CLYVGP,SANDY,#282G228J
2,20200530T011357.000Z,#CLYVGP,brawlBall,Post Haste,1,#89U99UJ,SPROUT,EMZ,#GVQ8UGVJ,BROCK,#R2CG9Y8R,SANDY,#GVYGCQC9,SPROUT,#89U99UJ,JACKY,#CLYVGP,SANDY,#282G228J
2,20200530T102927.000Z,#QRCQ0P8U,brawlBall,Backyard Bowl,-1,#28G09YJJY,PAM,BEA,#9YJR0R20,PIPER,#G2YYG90U,PAM,#QRCQ0P8U,EMZ,#2JY2GVLG0,PAM,#28G09YJJY,8-BIT,#89QGP90LQ
1,20200530T113429.000Z,#9LYQR9QC,brawlBall,Backyard Bowl,1,#9LYQR9QC,SANDY,FRANK,#90PRRQCJ,MORTIS,#209CV8PYV,SANDY,#9LYQR9QC,PIPER,#G20QYPU9,EL PRIMO,#22G09P98G,PAM,#2G8UPRPG
2,20200530T113230.000Z,#9LYQR9QC,brawlBall,Backyard Bowl,1,#9LYQR9QC,SANDY,PIPER,#20VR8YRYP,JESSIE,#U00QJ0Q0,COLT,#2RLUGL0UG,SANDY,#9LYQR9QC,COLT,#G9PYC,SHELLY,#YYJJQGLGG
0,20200530T113036.000Z,#9LYQR9QC,brawlBall,Backyard Bowl,0,#GJCPVVL,MR. P,SANDY,#9LYQR9QC,CROW,#G9PYC,DARRYL,#VQUU0PV,MR. P,#GJCPVVL,BO,#UQQRR2R,BEA,#28VYU89Y
1,20200530T112628.000Z,#9LYQR9QC,brawlBall,Backyard Bowl,1,#9LYQR9QC,SANDY,SANDY,#9LYQR9QC,CROW,#G9PYC,MORTIS,#222CQUYVQ,SPROUT,#J2UVV8JL,BEA,#2JU9G02,PAM,#PG02PV
1,20200530T112015.000Z,#9LYQR9QC,brawlBall,Backyard Bowl,1,#22QQG9R2J,TARA,COLT,#9LYQR9QC,BO,#G9PYC,TARA,#22QQG9R2J,COLT,#YP8U000G,CROW,#220GCV0GR,BEA,#RG8LGRVL
2,20200530T111901.000Z,#9LYQR9QC,brawlBall,Backyard Bowl,-1,#YU89CJP,EL PRIMO,EL PRIMO,#YU89CJP,GALE,#98CLJ8Y8,MORTIS,#UG0QVJJU,COLT,#9LYQR9QC,BO,#G9PYC,MORTIS,#2L0V02CR0
1,20200530T111723.000Z,#9LYQR9QC,brawlBall,Backyard Bowl,1,#G9PYC,BO,BO,#G9PYC,COLT,#9LYQR9QC,MORTIS,#PVLQYC20,MORTIS,#RCU2LQJ2,NITA,#2QG9CGGLP,SHELLY,#8ULJUL0V0
1,20200530T111549.000Z,#9LYQR9QC,brawlBall,Backyard Bowl,1,#G9PYC,BO,CROW,#9LYQR9QC,BO,#G9PYC,JACKY,#V820YRCC,EMZ,#9JP0UQVY2,POCO,#JG8YLQPU,TARA,#YCPJVJCC
2,20200530T111407.000Z,#9LYQR9QC,brawlBall,Backyard Bowl,1,#8U0VLJLGU,DARRYL,PAM,#888VUVLR,PENNY,#PG99GJY,BEA,#LQCVJ9LR,CROW,#9LYQR9QC,BO,#G9PYC,DARRYL,#8U0VLJLGU
2,20200530T111045.000Z,#9LYQR9QC,brawlBall,Backyard Bowl,1,#G9PYC,PAM,CARL,#2UJPC8Y22,TARA,#QRUJPP9R,MORTIS,#9VCJV98R8,CROW,#9LYQR9QC,PAM,#G9PYC,JACKY,#8L22VJCY
2,20200530T104609.000Z,#9LYQR9QC,brawlBall,Backyard Bowl,-1,#PQGVR8GG,BEA,SANDY,#2G9V0P0,GENE,#G9PYC,BEA,#9LYQR9QC,BEA,#PQGVR8GG,DARRYL,#8YVRCR2GJ,SANDY,#28YRULGUR
1,20200530T104230.000Z,#9LYQR9QC,brawlBall,Backyard Bowl,1,#2G9V0P0,SANDY,BEA,#9LYQR9QC,SANDY,#2G9V0P0,GENE,#G9PYC,BROCK,#9J29U0YJ,SANDY,#222C0UR82,BEA,#YQ9JVYV
1,20200530T103932.000Z,#9LYQR9QC,brawlBall,Backyard Bowl,1,#2G9V0P0,SANDY,BEA,#9LYQR9QC,SANDY,#2G9V0P0,GENE,#G9PYC,PAM,#JJCQ0RJY,CROW,#2V8RUCP,BROCK,#LR0RP80
2,20200530T103800.000Z,#9LYQR9QC,brawlBall,Backyard Bowl,-1,#P80C2Q8VJ,POCO,PAM,#RJYCRP,POCO,#P80C2Q8VJ,SPROUT,#2GVCCQQ2P,BEA,#9LYQR9QC,SANDY,#2G9V0P0,GENE,#G9PYC
1,20200530T103333.000Z,#9LYQR9QC,brawlBall,Backyard Bowl,1,#9LYQR9QC,BEA,BEA,#9LYQR9QC,SANDY,#2G9V0P0,GENE,#G9PYC,SANDY,#2YLL892V2,EMZ,#8290YRCJ9,MORTIS,#8UL809RVQ
1,20200530T143227.000Z,#8LQRGR9J,brawlBall,Backyard Bowl,1,#2L8Y8PRPR,BEA,BROCK,#LRCPJQQ,BEA,#2L8Y8PRPR,GALE,#8LQRGR9J,CROW,#92C0U2RQC,MORTIS,#2VQVYURJ8,BROCK,#99RUCG2V
1,20200530T142951.000Z,#8LQRGR9J,brawlBall,Backyard Bowl,1,#8LQRGR9J,GALE,BROCK,#LRCPJQQ,BEA,#2L8Y8PRPR,GALE,#8LQRGR9J,MORTIS,#2YR20G9V,CROW,#RQVJV980,POCO,#2VR20RLYJ
2,20200530T142731.000Z,#8LQRGR9J,brawlBall,Backyard Bowl,-1,#CQJ0PYYQ,NITA,BEA,#VYU8V8VV,NITA,#CQJ0PYYQ,FRANK,#2CYLVCYGQ,GALE,#8LQRGR9J,BEA,#2L8Y8PRPR,BROCK,#LRCPJQQ
2,20200530T142520.000Z,#8LQRGR9J,brawlBall,Backyard Bowl,1,#LRCPJQQ,BROCK,COLT,#9G0Q9R0L,TARA,#8929LRQG2,CROW,#RPQUYV2Q,BROCK,#LRCPJQQ,BEA,#2L8Y8PRPR,GALE,#8LQRGR9J
1,20200530T141923.000Z,#8LQRGR9J,brawlBall,Backyard Bowl,1,#LRCPJQQ,MR. P,PENNY,#VY2ULJU2,MR. P,#LRCPJQQ,GALE,#8LQRGR9J,PIPER,#GRP20LJV,BROCK,#GR20GYYQ,PENNY,#Q0QVC88V
1,20200530T141604.000Z,#8LQRGR9J,brawlBall,Backyard Bowl,1,#VY2ULJU2,PENNY,PENNY,#VY2ULJU2,COLT,#LRCPJQQ,GALE,#8LQRGR9J,EMZ,#802Q08LJV,MORTIS,#8LYP82Q22,BROCK,#YRV8VVGG
2,20200530T141248.000Z,#8LQRGR9J,brawlBall,Backyard Bowl,1,#VY2ULJU2,PENNY,MORTIS,#2Y92RYGC9,JESSIE,#LC9LL8QJ,CROW,#22GGLG92L,GALE,#8LQRGR9J,PENNY,#VY2ULJU2,COLT,#LRCPJQQ
1,20200530T140734.000Z,#8LQRGR9J,brawlBall,Backyard Bowl,1,#VY2ULJU2,PENNY,PENNY,#VY2ULJU2,COLT,#LRCPJQQ,GALE,#8LQRGR9J,MORTIS,#80QY8C22L,PIPER,#2QC8LRRY2,BEA,#RY9RQLG2
